quizzes, solutions
000070090408005620920040013641059800052300700000080100300006005010800260070094000,165273498438915627927648513641759832852361749793482156384126975519837264276594381
083400620000000900570906041617050800400070090000800002009321007040008050731600000,983417625164532978572986341617259834428173596395864712859321467246798153731645289
060905040300000810000710006100090002709820360034500000010002003490670025503000074,861935247375246819942718536186397452759824361234561798617452983498673125523189674
300591407760000500000000090250370600097004008800200001008006020003045900046803000,382591467769482513415637892251378649697154238834269751578916324123745986946823175
041000005006310070003090024090760800084003006000020350030076290050800000700142000,941287635526314978873695124395761842284953716617428359438576291152839467769142583
006402000705003000009180640000530200030010590908000017200000908000870460400290150,816452739745963821329187645174539286632718594958624317261345978593871462487296153
020100690000800040106050000047003082003006109219005003402000008390024700700300050,824137695975862341136459827647913582583246179219785463452671938398524716761398254
000400920905008360000100407306080700100930008074002000038026050200050000017000030,781463925945278361623195487396584712152937648874612593438726159269351874517849236
000003691830590002000704080029000400047320000000901070060070300054060910012000805,475283691831596742296714583129657438647328159583941276968175324354862917712439865
080000100750060009903107000507800200024073056000020010009304020800000064400500738,286439175751268349943157682567841293124973856398625417679384521835712964412596738
091800035000000960403000702830017090702080043060250000050700000209006800008124600,691872435527341968483965712835417296712689543964253187156798324249536871378124659
392800500000000086000001709004700000009614350710000602108270000060095400050080023,392867514571349286486521739634752891829614357715938642148273965263195478957486123
760000028200030704493008000602400050000051000930800100084012005506900210000370000,761549328258136794493728561612493857847251639935867142384612975576984213129375486
006040009095081020270600003009006000030590000080014057701900300000020018468005700,816243579395781426274659183549876231137592864682314957721968345953427618468135792
200000300003006008705012009001679002806501000590080040070930080040000570008760201,264897315913456728785312469431679852826541937597283146172935684649128573358764291
084790020520003700006008004017036005008070240039050000000200831000004070190500002,384795126521643798976128354217436985658971243439852617745269831862314579193587462
073000001600304027000001650090700246816090000020503090209000070000940500054286000,573629481681354927942871653395718246816492735427563198269135874138947562754286319
020080500804630701000104800008090460015000078040270003600703200000000005100402690,321987546894635721567124839738591462215346978946278153659713284472869315183452697
000270005000009100506043090100007260900500008004900700200015300005060080068700040,491278635837659124526143897153487269972536418684921753249815376715364982368792541
027000000000670004005203106210090080090400603704800050000045300030010295800000001,627154839381679524945283176213596487598427613764831952172945368436718295859362741
080100097402078306000046000060403005207500000300200908004690070005000010700021030,683152497412978356579346281968413725247589163351267948134695872825734619796821534
803029104401000708060080030098030401007900053040007000600000000102890040000306507,853729164421563798769481235598632471217948653346157982635274819172895346984316527
000009100037050400400030650300004020000786010050010900201000030800942000569070080,685429173137658492492137658316594827924786315758213946241865739873942561569371284
000240000830009600247500001080000009010030450900070320060401070300002095009007860,691243587835719642247586931483625719712938456956174328568491273374862195129357864
070000910053820000800940000400693570016700200000000084040500130320010050000008067,274365918953821746861947325482693571516784293739152684648579132327416859195238467
700000500009700043308092000080609007060030002050014380000008090102005600004300170,716483529529761843348592761283659417461837952957214386635178294172945638894326175
030005208049200360007806041002900030080070104064000000001062800070300000500104097,136495278849217365257836941712948536985673124364521789491762853678359412523184697
010708900060015040000396070058400000020000703009021056300000125400060800285007090,513748962967215348842396571658473219124659783739821456376984125491562837285137694
000100049045007000300080000902070008007605090004008306701020004006003025200059701,678132549145967283329584617962371458837645192514298376751826934496713825283459761
001300960530029000084500000300087210600000004070003059009006107000074000200105630,721348965536729481984561723395487216618952374472613859859236147163874592247195638
018300520020006070300095106950002800004900300003074012080000004006051000090800750,618347529529186473347295186951632847274918365863574912185729634736451298492863751
003906400070082003064010700000003085010000279507800040801040000000050600400100092,283976451175482963964315728642793185318564279597821346821649537739258614456137892
067405100340080000001030005900010700002609080070302900003057602000804003109200400,867425139345981267291736845934518726512679384678342951483157692726894513159263478
000900058205000600030080400070004005010000203604800910700210090093605720140007080,467932158285471639931586472379124865518769243624853917756218394893645721142397586
003010500820004300600085007000150200104600978900000005060000000007008034500023806,473216589825974361619385427786159243154632978932847615368491752297568134541723896
100408002000710060407009500020003701906000450004050086005307109039006000280000000,153468972892715364467239518528643791916872453374951286645387129739126845281594637
100003700794010006000006509000040180681005007070090003500208401246000000009730060,165983724794512836328476519953647182681325947472891653537268491246159378819734265
000803042300570609001004000108000790000602005604019003080400030000006270237100900,579863142342571689861294357128345796793682415654719823986427531415936278237158964
600530100104060089085904006021000708960300000007009030200053060000086075000400200,692538147134762589785914326321645798968371452547829631279153864413286975856497213
302071600096000081800003005007000409069032010500140070000058002603004000080260940,352871694796425381841693725217586439469732518538149276974358162623914857185267943
000900001891400700004000025300000140500008603009260000072090008408610509000307060,253976481891425736764831925386759142527148693149263857672594318438612579915387264
080403605500200000300005870610000084095010007030694002067008030000050290009021040,981473625576289413324165879612537984495812367738694152267948531143756298859321746
100740050680500900300200107002890003501007006048001000006004002070030649090050080,129746358687513924354289167762895413531427896948361275816974532275138649493652781
792004180050000000604800030400900006081400070005302010300006900106590007040081200,792634185853127694614859732437918526281465379965372418378246951126593847549781263
750602010001008900000049350238000140006000000470860003690005000000300524003710080,759632418341578962862149357238957146916423875475861293694285731187396524523714689
730000000001007845060920000850006009200008107014090020076030904002800000300041750,735184296921367845468925371857216439293458167614793528176532984542879613389641752
300000906016300048004097000078460315001000000000500804090040000080002100065980072,327814956916325748854697231278469315541238697639571824792146583483752169165983472
000700400041290005006003000009030028080400610070058009200000703508900062100080050,823715496741296835956843271419637528385429617672158349294561783538974162167382954
040009000005000703703206100094500320500000000106824070060010008200067490000482050,641739582925148763783256149894571326572693814136824975467915238258367491319482657
008000653900010000020087400180090000653020000400006037300079048045001079000500120,718942653934615782526387491187493265653728914492156837361279548245861379879534126
050090700780050034402300081140007000003000600009802050038700100000904068960000205,351498726786251934492376581145637892823549617679812453238765149517924368964183275
090200001508006970020000040803900006062007005410080000004302080000500103207890060,796248351548136972321759648873925416962417835415683297154362789689574123237891564
050004067002035048400720300090370001284009000100002085705040000010006030603100002,351894267972635148468721359596378421284519673137462985725943816819256734643187592
040759020210400907005030860050086000000004100106920700800012509790300000000000032,648759321213468957975231864457186293329574186186923745834612579792345618561897432
008004509130050240024900001200500000000036007070000380902800060000010450601002700,768124539139758246524963871293587614815436927476291385942875163387619452651342798
082406050430209600007000001004000003900048500020500780060780012000053407009100800,182476359435219678697835241854627193971348526326591784563784912218953467749162835
100000409500687023620000080000005900804060070000942300080094007030520001061030050,178253469549687123623419785312875946894361572756942318285194637437526891961738254
603170200050020004200004800809000310001600002000003695470036008012005900900040570,643178259158329764297564831869452317531697482724813695475936128312785946986241573
009500702001030000640901500000042009085100304300057600728000400000709060050020180,839564712571238946642971538167342859285196374394857621728615493413789265956423187
800423000000700900457109300000060080060504070932000060509007002200038010600010400,896423751321756948457189326745362189168594273932871564519647832274938615683215497
028560010450010032900040700000700040890200601107600508301079060540000000002008300,728563419456917832913842756265781943894235671137694528381479265549326187672158394
010040200670100503004700908200009000083020106700430000000800009869003005542006000,915348267678192543324765918251689734483527196796431852137854629869213475542976381
003070815401820060700009004000260003090005080286030040032054006000301050009600007,923476815451823769768519324145268973397145682286937541832754196674391258519682437
613000000007900602000510800000003090402790000750260104300020008041000705890607000,613872459587934612924516873168453297432791586759268134376125948241389765895647321
840005790020006400503090006230860000900050870000107002000040150080002340310000029,846325791129786435573491286237869514961254873458137962792643158685912347314578629
003009850020004000500600301060002708000000090485037006078100420000400009010085670,643719852821354967597628341169542738732861594485937216378196425256473189914285673
056900810000145070090000002003050200201609000070008364900020530710460900308007000,456972813832145679197386452683754291241639785579218364964821537715463928328597146
090200510601000403702305006900507001804020000003004690400071200030402700080060050,398246517651798423742315986926537841814629375573184692465871239139452768287963154
080004360706100005540030001900000100007263050058400070100780020000009046603002900,281954367736128495549637281962875134417263859358491672194786523825319746673542918
006901005045003900070420000020350009690000008013006400800040092037208100000100706,386971245245683971179425863728354619694712538513896427861547392937268154452139786
003600010400050820002718940040190070706000500000305408001069000260007050098420000,983642715417953826652718943845196372736284591129375468371569284264837159598421637
000905700480030010500024903030061097000080025700200300260400009100056000307090806,623915748489637512571824963832561497914783625756249381265478139198356274347192856
000300002037504001409070600040009320100020478005800060800100034000907000002006580,561398742237564891489271653648719325193625478725843169876152934354987216912436587
500063080013009004004080029040028130000500090008001607630000058190030200007602000,529463781813279564764185329946728135371546892258391647632917458195834276487652913
641720000000005906050830071080970000430000082005000030007060010020508000003210594,641729853378145926952836471286973145439651782715482639597364218124598367863217594
546000021029000008300750000901000304000068100070030059203800460084500007000026090,546389721729641538318752946961275384435968172872134659293817465684593217157426893
900000703400809021206050008000300984000062500001704300084000000009671040605020000,918246753457839621236157498762315984843962517591784362184593276329671845675428139
803010402524006009000300006100080653070000100000400028700004900306700000050920800,863519472524876319917342586149287653278635194635491728782164935396758241451923867
080003724200015300060000001006941000700000600024780090501209080008174500030000007,185693724247815369963427851856941273719352648324786195571239486698174532432568917
012039607050000041703006200100705000000020008390084000000460790040800003605013020,412539687956278341783146259128795436564321978397684512831462795249857163675913824
584230100000807400002600009000465000136090500900000207700008010409000085068071030,584239176691857423372614859827465391136792548945183267753948612419326785268571934
620900003500048000090000780009006304000170060280050900470365002003004601000781000,628917543537648129194532786719826354345179268286453917471365892853294671962781435
598020001000500670200030800970003060104200095000080200300010720006049000705300004,598627431431598672267134859972453168184276395653981247349815726826749513715362984
013040006000700520079203008020000094004070000891032060040600209000810007600000480,213548976486791523579263148725186394364975812891432765148657239932814657657329481
200800900851007000003200650960002504504060030010000790008930000400008000030475021,246853917851697243793241658967312584584769132312584796128936475475128369639475821
009000510070302804200190000000070600054900007960020085008561203700000400030008060,349687512671352894285194736123875649854916327967423185498561273716239458532748961
050089070200060009008200030709100200060000503300400080802750906093000100004020050,156389472237564819948217635789135264461872593325496781812753946593648127674921358
450000002100047008006503700905800060708029340040010200000061000800300000300078091,457186932139247658286593714925834167718629345643715289574961823891352476362478591
000500000420003901019206700830010000007084260000000107045700809600030500208009040,783591624426873951519246738832617495157984263964325187345762819691438572278159346
030000908000020060750801002024100000005040790107568040200000100001034006809007050,432756918918423567756891432324179685685342791197568243243685179571934826869217354
010056000004100020000032087009000074461080900870005000008090006020700043053020000,217856439384179625695432187539261874461387952872945361748593216926718543153624798
005067000801200604000800009930005200000090045042103008310700000200040070058930001,495367182871259634623814759936485217187692345542173968314728596269541873758936421
203180070900000806060307410020510003009004005850020061000409000010700608607050000,243186579971245836568397412726518943139674285854923761382469157415732698697851324
004200100900070560806019040100020000045900703002700608479050000000030054031800200,754263189913478562826519347187326495645981723392745618479652831268137954531894276
010970060080204000230010090021608005490500300000001807050100073906040100003000050,514973268689254731237816594721638945498527316365491827852169473976345182143782659
100004950000001736078005002000000190003500000006907000045002060807000301920830540,132764958459281736678395412784623195293518674516947283345172869867459321921836547
704300026080001030605090104100035860200040057070082001300020000000970500496000000,714358926982461735635297184149735862268149357573682491357824619821976543496513278
000730000000028760006000502040600390083270001105900040032001005890050100700400009,528736914419528763376149582247615398983274651165983247632891475894357126751462839
038090060000362050090001420760008200005107300100000004009500030042000001600700908,238495167417362859596871423764938215925147386183256794879514632342689571651723948
903610005200930108600207040782040300050006010000890000104000030006070200007300059,943618725275934168618257943782145396359726814461893572194582637536479281827361459
700405030008000004001620090020090605500700010100030782806009400003006509040271300,792485136638917254451623897327198645584762913169534782876359421213846579945271368
001609700200030150050200004628003000004008930000710040060480005003000807090065002,481659723276834159359271684628943571714528936935716248162487395543192867897365412
200084097000200003508070001007410280410800060602005030090007006700009500140350000,231584697974261853568973421357416289419832765682795134895127346723649518146358972
000002008700400902068310000900005143051200806400000070090806000070003064013520700,149752638735468912268319457927685143351247896486931275594876321872193564613524789
300080047067315009090004000004020105203060084000000670800507200010098000935100000,321986547467315829598274316674829135253761984189453672846537291712698453935142768
010009082420700000006038050000050073600400000002106049079060301203080007104000590,315649782428715936796238154941852673687493215532176849879564321253981467164327598
900004035040280000071056000030600094090507060800320010400000308200001700706402001,928174635645283179371956482537618294192547863864329517419765328253891746786432951
074200105810000300000006009002305600046028010058100007000009236900080700067430000,674293185819547362235816479192375648746928513358164927481759236923681754567432891
980030650000009000010745030700010040450908100090320870070000506040000280305201004,984132657537869421216745938728516349453978162691324875872493516149657283365281794
800040100030068000006500409000100920000073040105290000900007005504080037280305600,859742163431968752726531489378154926692873541145296378963427815514689237287315694
008034000020800361170056400507090080301708920200010040000400509056007000000900230,698134752425879361173256498547692183361748925289513647832461579956327814714985236
708060200005102090000900086320500400600034105800000370007200054040018930030006007,798365241465182793213947586321579468679834125854621379187293654546718932932456817
010060900200350460007004008021040006809507014300900805080630000102005000006000073,413768952298351467657294138521843796869527314374916825785639241132475689946182573
460007008500001907300820051728000300000050010140900826000000469097030000200600500,461597238582361947379824651728146395936258714145973826853712469697435182214689573
000960030840020006035004000090007241003045860002090700000182090001300005276000300,127968534849523176635714982598637241713245869462891753354182697981376425276459318
000302690003086100700050300600041020401070900000000008009004070587060000024800003,845312697293786154716459382638941725451278936972635418369524871587163249124897563
207600100800001025030902008000200006000080730794500000015403060048709002300060010,257648193869371425431952678183297546526184739794536281915423867648719352372865914
000007408049050000160800000300610250085002103200009800090203500402000901630100040,523967418849351627167824395374618259985472163216539874791243586452786931638195742
700000400010002030064350910100007200630480000870020605300000802000869000000001794,753916428918742536264358917145697283632485179879123645391574862427869351586231794
590400600080100003016090200000650008300908004078004100002570906904320010760000000,593482671287165493416793285149657328325918764678234159832571946954326817761849532
370020001051080092009036004003700609700049003800001070020090008040070020006008500,374925861651487392289136754413752689765849213892361475527694138148573926936218547
030002940089010003507000000100098600064570300070300081300800450000004026020609000,631782945289415763547963218153298674864571392972346581316827459795134826428659137
090070000003009705500084206000000000605017004810620900900003002102800503067100480,296571348483269715571384296729438651635917824814625937958743162142896573367152489
500009631007000004020063800000000008703100500405708020100920307002504016890300000,548279631637851294921463875219635748783142569465798123154926387372584916896317452
500860000007000080008100327003980610601432700250000004000691470900040050800000200,532867941197324586468159327743985612681432795259716834325691478976248153814573269
900600000700530200012000390500340000090005800420008607350026401040071008800000000,935612784784539216612784395568347129197265843423198657359826471246971538871453962
709000300004059718083020405000008600005091003970240800000000080260017000431060020,759184362624359718183726495312578649845691273976243851597432186268917534431865927
500004020218005007079800100000176280064000000100058003000067500040300910692000300,536714829218695437479823165953176284864239751127458693381967542745382916692541378
000360090057108000000000407100890003403002760206030008002000374008050000600401025,824367591957148632361925487175896243483512769296734158512689374748253916639471825
000701030240030100080090576100004609020900005408026000035000080074108200000067900,569781432247635198381492576153874629726913845498526317635249781974158263812367954
400290007010030500085704036300820050820006004006071003008000210904060008070903000,463295187719638542285714936347829651821356794596471823638547219954162378172983465
080046500500900004004070032000000871602084090007501000456090700901020000000003160,289346517573912684164875932345269871612784395897531246456198723931627458728453169
900024008850600300067050019300407020001800000280009031708000060030006540045070100,913724658852691374467358219396417825571832496284569731728145963139286547645973182
000325607010060000000004058084972030003000900020500000160208490350700006400010800,849325617215867349736194258684972531573481962921536784167258493358749126492613875
743080000900640001260703000800000005600509830070004290500001720000050600180230400,743185962958642371261793584892376145614529837375814296539461728427958613186237459
002907460090050000304610200458002006010805903200070000040009700701000005065000830,582937461196254387374618259458392176617845923239176548843569712721483695965721834
379000050502900006000420000000708509000053084100640020630190008000006300917002040,379861452542937816861425937423718569796253184158649723635194278284576391917382645
005000960027080500900000003102030075000604000498027000300001746056403080010890000,835142967627389514941765823162938475573614298498527631389251746256473189714896352
040200300000600005809140007320000708107030040000005060030006200510380900400072001,641257389273698415859143627325461798167839542984725163738916254512384976496572831
005004302200060900400105800702040009809000467006390050080230000961008700000600001,675984312218763945493125876752846139839512467146397258587231694961458723324679581
000090470320000000804005006007000000060742590090800360200003041030084650006517080,615398472329476815874125936587639124163742598492851367258963741731284659946517283
300720009009060004701009352080107000650008070002094000006512090000800610400000803,348725169529361784761489352983157246654238971172694538836512497297843615415976823
710590024000200030068003005900020401051700300070006590600000080094800706035010000,713598624549261837268473915986325471451789362372146598627954183194832756835617249
600029000000050081590478030004500398067300004000000206280004059740016020003000000,638129745472653981591478632124567398867392514359841276286734159745916823913285467
200800000064070000900536400047600080050004063030050210006400920005007801008391005,273849156564172398981536472147623589852914763639758214316485927495267831728391645
000805010094700050700030026000003047040912800508060900250008090809004603000300002,632845719194726358785139426961583247347912865528467931253678194819254673476391582
029403060070980030340760005052000800000040109900620000830000040610070093004051007,529413768176985432348762915452139876763548129981627354837296541615874293294351687
309760100620000000100098004000004068080651920070030005030500090204300701760000840,349765182628413579157298634512974368483651927976832415831547296294386751765129843
050003600060020010183400050010007284470000000502008073900300060600094005040102009,259813647764529318183476952316957284478231596592648173927385461631794825845162739
000350890002670050430000000006003708290010400047800600050900370000047900100208006,761352894982674153435189267516493728298716435347825619854961372623547981179238546
700240605003007000005800409500070098600001000019080020800092010430050007000604800,781249635943567281265813479524376198678921543319485726856792314432158967197634852
090005004000043210017800600000000470620030050070900068209360000040100803180074500,392615784865743219417892635931586472628437951574921368259368147746159823183274596
040009000037418006002760500400080090000300001106070005070106302090000864005020700,648259173537418926912763548453681297729345681186972435874196352291537864365824719
400070056050800210912300080800100460003002007600945000087000049000010000394760020,438271956756894213912356784829137465543682197671945832187523649265419378394768521
030704020050000090201800460000401002760300150802060070600190805049080030300002007,936714528458236791271859463593471682764328159812965374627193845149587236385642917
600140320300065040910700050000013008075800100008200094001504060000020007720309000,657148329382965741914732856269413578475896132138257694891574263543621987726389415
090052803300107096000080000004000302001060970050038000045000000120500067960401000,497652813382147596516389724674915382831264975259738641745826139128593467963471258
584007300060048097002030050050600042008905000900000700405301820020004160603000000,584297316361548297792136458157683942248975631936412785475361829829754163613829574
087605004004000600910070020100507003053000287060480090020000108001039750600040032,287695314534812679916374825198527463453961287762483591329756148841239756675148932
040908013206000700100070024007009300009040085030612000000087040000060091864200000,745928613296134758183576924417859362629743185538612479951387246372465891864291537
500000700009260000100003248390085076700002500004031090006500903080006021401000000,523148769849267315167953248392485176718692534654731892276514983985376421431829657
008502039050000720160030480085640000010000600009015002000700090420090003007304800,748562139953481726162937485285643917314279658679815342831756294426198573597324861
090005006070003280106092300050000001400536900302000070001029840600080002008700060,293875416574163289186492357859247631417536928362918574731629845645381792928754163
900000600860000037031009520002580004704120060000040300108300000050060409609208070,927835641865412937431679528312586794794123865586947312178394256253761489649258173
000704006042005100000010037001030080356080000908000520200050801037400060605971000,813794256742365198569812437421537689356289714978146523294653871137428965685971342
090421300058060070403000060006030100780100402010090085000075000200008713004600509,697421358158369274423587961546832197789156432312794685931275846265948713874613529
500200000000014900486050300100003009070800506305720140003090807801000002004105000,519238764237614985486957321148563279972841536365729148653492817891376452724185693
052600400703049010100300980010054602069003000030800007008716040090000028504090000,952681473783549216146327985817954632269173854435862197328716549691435728574298361
300007904000046850500200000050064290004820100078900600030000407010508009760013000,386157924927346851541289736153764298694825173278931645835692417412578369769413582
630200570004097100000000204052041003380002090090806005010503008900078000065000307,638214579524397186179685234752941863386752491491836725217563948943178652865429317
005030102007006500902100000300458209008003700400900063804091600019702004060000020,645839172137246598982175436376458219298613745451927863824391657519762384763584921
800930000361020900020701006007608250003005000900000018002000584500003700610080029,875936142361824975429751836147698253283415697956372418732169584598243761614587329
000106700920008300068000054206700000005040107000983002302500000040001680000034095,453196728927458316168327954236715849895642137714983562382569471549271683671834295
400000130025700000006003592001900253000501070070086000060020004107490600200100300,498652137325719468716843592681974253942531876573286941869325714137498625254167389
400130008350000040108095002002050806800207095000004000001700603060010900930028507,429136758356872149178495362742951836813267495695384271581749623267513984934628517
070100002000403000010002548100790000480000260003204087620800370900010005030605090,874156932259483716316972548162798453487531269593264187625849371948317625731625894
097000186600300020008010400200070049001604008036002705003041900740809000050037000,397425186614398527528716493285173649971654238436982715863541972742869351159237864
061700300070068502400003800004500736000090200003106084716009000008000005905240070,861725349379468512452913867194582736687394251523176984716859423248637195935241678
100583090060010700208006000529300080600070001000400630000005003082040960415609000,147583296963214758258796314529361487634978521871452639796825143382147965415639872
628007040070006050001280003904608015050040320100050890000300900416000007700105000,628537149379416258541289673934628715857941326162753894285374961416892537793165482
000005000007800205690020107529040600806000300040708002002630509001097804000100030,218975463437816295695423187529341678876259341143768952782634519361597824954182736
026900507500004900018070026070103890304090002000700000009008204103609000280010300,426981537537264981918375426672143895354896172891752643769538214143629758285417369
400070090930082007020100008280000500074008619000005003301060702056900041700003080,418376295935482167627159438283691574574238619169745823391864752856927341742513986
095800013000030600200060740006050004001002000807904020018006072450301809000000300,695847213174235698283169745926753184541682937837914526318596472452371869769428351
810000003604509201700000680060100500023700090009024000080072104007300000950608000,815267943634589271792431685468193527123756498579824316386972154247315869951648732
601405000070003102089006050020040030300570408008069200740080900005200017160000003,631425789574893162289716354927148536316572498458369271743681925895234617162957843
090410008003009500018000407000920060007040900025036040604800075100350000800001200,596417328743289516218563497481925763367148952925736841634892175172354689859671234
500004000068010079900500432700040000109000308050209007003020050010405906800070100,532794861468312579971568432786143295129657348354289617693821754217435986845976123
630208090000090830190600400000150007576003100420900000800570000002410703000000605,637248591245791836198635472389154267576823149421967358863572914952416783714389625
900070200000583009760000031021906007000030508000240000179000400250004600006892000,983671254412583769765429831821956347694137528537248916179365482258714693346892175
003902400047080600900017800000003007728000000005200916086009704300000002091030500,853962471147385629962417853619543287728691345435278916586129734374856192291734568
100023084064100000900000650380002000045307020710008005270405190006090700000000038,157623984864159273923784651389562417645317829712948365278435196536891742491276538
000060510040900003026070009890300256305000700000009100160890040203540070000000860,938264517741985623526173489894317256315628794672459138167892345283546971459731862
070900302450610007000003010009326084080400060200700001036205000708009000100800943,671984352453612897892573416519326784387451269264798531936245178748139625125867943
806001000009350700000620950400795060100040807030000200702039084603010020000800001,856971432249358716371624958428795163165243897937186245712539684683417529594862371
600500000530010002090326400010970850006000009250600013008703060000040087004009501,642597138537418692891326475413972856786135249259684713128753964965241387374869521
501080409080700030900000008010000072360004905002016000030800000007620500840090306,571382469684759231923461758419538672368274915752916843236845197197623584845197326
503809000040300800009024670790012000000050002608007009082790030004106020006000508,563879241247361895819524673795612384431958762628437159182795436354186927976243518
126003800000000054003907000800420000907050006640009501000800060500370400090010025,126543879789261354453987612815426937937158246642739581274895163561372498398614725
070930000054000031010020680000603500029074008500290074006080009800100723742000000,678931245254867931913425687487613592329574168561298374136782459895146723742359816
000160254000800090900004801034002000720098060600000510260001908007300040015007006,378169254142835697956274831534612789721598463689743512263451978897326145415987326
108000000020906340040570009005004600730002890000800125600480070910000002070300501,198243756527916348346578219285194637731652894469837125652481973913765482874329561
006700204405008091009005006040360102000170500630500000070020000000800400902410378,386791254425638791719245836547369182298174563631582947874923615163857429952416378
900630100002900004046007500074200006000005089080173000300790600065310008000000201,958634127732951864146827593574289316213465789689173452321798645465312978897546231
060000009405100200700234850046009030001407500802005600000070018390680400000002007,263758149485196273719234856546829731931467582872315694624573918397681425158942367
000270900060005701050986000043160000900008000800500317001000294004020030380009506,438271965269345781157986423743162859915738642826594317671853294594627138382419576
925410700100092004008030000080100063007020951400500000053006207601000040200380000,925418736136792584748635129582179463367824951419563872853946217691257348274381695
040000510305000006760900804000850020070030980098671003003000009001046075000102040,849763512315428796762915834134859627576234981298671453423587169981346275657192348
000430706000001084100780905740900000025070130300005800890002500450300060070060001,582439716967251384134786925748913652625874139319625847896142573451397268273568491
170000000002708900409053060000800500060471300090006012020040090310002070007365800,173694258652718934489253167731829546265471389894536712528147693316982475947365821
106300008340000050070046200507600010000800009002050370060790005708001020031002640,126375498349218756875946231597634812413827569682159374264793185758461923931582647
000090013108400590000300004005072000370010200980540061007008300060000025403926080,746295813138467592529381674615872439374619258982543761297158346861734925453926187
600000009407900820080002453010605004200010008050870000063000000079104002800500030,625348719437951826981762453718625394296413578354879261163287945579134682842596137
000030290620105040000900805805040000000020301700516000504200060903000470060008030,158734296629185743347962815815349627496827351732516984574293168983651472261478539
016000007900034080500002006409080613030700250050900040200068104040501000008020300,316859427927634581584172936479285613831746259652913748295368174743591862168427395
031028409069000010700400000083560907200301540000090300014070068850002000002040003,531628479469753812728419635183564927297381546645297381314975268856132794972846153
006290001350407000000180640000028010000000530730000009800050704900030026640709800,486295371351467982297183645569328417124976538738541269813652794975834126642719853
002700040908006005100008060064070008205000003090320016030800507500030009700102030,652793841948216375173548962364971258215684793897325416431869527526437189789152634
370148002080203009405060010000800000090005637100090850030000040040300126200570000,379148562681253479425967318754836291892415637163792854938621745547389126216574983
000092800704000209008310006300007000056840010090125000060000054003086002042509700,635792841714658239928314576381967425256843917497125683869271354573486192142539768
240005710071090860005300000513000400080070900006402081600000090020540000007608120,249865713371294865865317249513986472482173956796452381634721598128549637957638124
040000803000319407007002090800690000200405180016030900109000200002067050370000008,941756823528319467637842591854691732293475186716238945169583274482167359375924618
004003000008140795000700800000930062090008104700050000000800906130072050406005200,974583621328146795615729843841937562593268174762451389257814936139672458486395217
203100700600504008000000309901057020067090050800003004000200000340071600120046090,283169745679534218514728369931457826467892153852613974796285431345971682128346597
500900061008040300430705000850210000020003900004680705090004870607001002003506090,572938461968142357431765289859217643726453918314689725195324876647891532283576194
008317000010400900750060020089002500020006030301500740006903058905080604070000100,298317465613425987754869321489732516527146839361598742146973258935281674872654193
000903007000001050346005000002090018830200004590300760480060900005007040067000831,158943627729681453346725189672594318831276594594318762483162975915837246267459831
003160000719040503560070480008000000200300650040080230100490020005601709070002300,483165972719248563562973481358726194297314658641589237136497825825631749974852316
900207810003040050100008006024000690000314000008000370007692005201700400630050008,945267813863149257172538946324875691796314582518926374487692135251783469639451728
801070039700600005050491000420000083300000960000500004007982100180000200069047000,841275639792638415653491872426719583375824961918563724537982146184356297269147358
090083104200400000048500700802000001050006403004095680080200590021700006300060000,597683124213479865648512739862347951159826473734195682486231597921758346375964218
100290080870300204000750060493070000020005900005001006060000392007520048030400001,156294783879316254342758169493672815621845937785931426564187392917523648238469571
504760032380010700760402000000573090000800001430000067201380009000109804000050200,514768932382915746769432185126573498975846321438291567241387659653129874897654213
809751600200400008003806000030040186901005200070000003460008070000003520007090001,849751632256439718713826495532947186981365247674182953465218379198673524327594861
005200040490005032760000090270009008004060020031400900100784305800650710000030000,315296847498175632762843591276319458984567123531428976129784365843652719657931284
200000000000053801007862050600004005090000780038201004100007600064500093803400010,285149376946753821317862459672984135491635782538271964159327648764518293823496517
003007015090062000400900300800106000002000070706050043060003098140000007087500402,623487915591362784478915326834176259952834671716259843265743198149628537387591462
508039000000020430900106002000000967640050020070308100002001080893700506100500004,528439671716825439934176852385214967641957328279368145452691783893742516167583294
840000006020060017000500980008000100400310768600270035090105003300620090570080042,843791256925864317167532984738456129452319768619278435296145873384627591571983642
040310200060800001090005437015000306800700000206004090051620000700503010000070089,547319268362847951198265437415982376839756124276134895951628743784593612623471589
010092004704610050030750100020089007108007000906400000009008502040000301000370460,615892734794613258832754196423589617158267943976431825369148572547926381281375469
002015090700600500030940002601000050094001008800760009300000010500306270040052806,462815397789623541135947682671289453294531768853764129326478915518396274947152836
006000000900030705007100824781009040000000002504360980000048603009050017405070000,246785139918432765357196824781529346693814572524367981172948653869253417435671298
301806007058021004040070009000200083905034020600190000000000501020000300010659400,391846257758921634246573819174265983985734126632198745467382591529417368813659472
609702800004500001010080060008361409090208300200400007703000200005000136080090054,659712843824536971317984562578361429496278315231459687763145298945827136182693754
800370050020004000090000184009403006018090230200085007304001720000706001050000900,841379652625814379793562184579423816418697235236185497364951728982736541157248963
000023100700608004006000835000904016012070090408000503500106709870500000060090002,985423167731658924246719835357984216612375498498261573523146789879532641164897352
001906350300700409402100000000600090180034020040010005068092500005000987010000060,871946352356728419492153678523687194189534726647219835768392541235461987914875263
700600010002805000503020740030510009140000230090002800000090006870304905026001080,789643512412875693563129748238517469145986237697432851354298176871364925926751384
